#start	end	weight
2885	6464	1
2885	6655	1
2885	53358	1
2885	5604	1
2885	5605	1
2893	2906	1
2893	2905	1
2893	2904	1
2893	2903	1
2893	2902	1
23604	441925	1
23604	8678	1
122011	6608	1
390883	2788	1
390883	2774	1
390883	2782	1
390883	51764	1
390882	2788	1
390882	2774	1
390882	2782	1
390882	51764	1
27189	132014	1
64170	5295	1
64170	5296	1
64170	5594	1
64170	6300	1
64170	5595	1
64170	3551	1
64170	5290	1
64170	5291	1
64170	5293	1
64170	1147	1
64170	1432	1
64170	841	1
64170	5599	1
64170	8517	1
64170	5600	1
64170	5601	1
64170	8503	1
64170	8767	1
64170	5602	1
64170	5603	1
285220	25	1
285220	25791	1
285220	5921	1
27198	2773	1
27198	2771	1
27198	2770	1
125963	2788	1
125963	2774	1
125963	2782	1
125963	51764	1
125962	2788	1
125962	2774	1
125962	2782	1
125962	51764	1
701	29882	-1
701	246184	-1
701	25847	-1
701	51529	-1
701	64682	-1
701	8881	-1
701	8697	-1
701	996	-1
701	10393	-1
701	29945	-1
701	51434	-1
701	51433	-1
27190	55540	1
441273	1017	1
441273	983	1
441273	995	1
441272	1017	1
441272	983	1
441272	995	1
710	10747	-1
710	4153	-1
710	712	-1
710	713	-1
710	714	-1
710	715	-1
710	716	-1
710	5648	-1
712	720	1
712	721	1
712	717	1
713	720	1
713	721	1
713	717	1
714	720	1
714	721	1
714	717	1
715	720	1
715	721	1
715	717	1
716	720	1
716	721	1
716	717	1
718	719	1
442590	1017	1
442590	983	1
442590	995	1
27179	8808	1
27179	3556	1
27177	8808	1
27177	3556	1
27178	8809	1
27178	8807	1
727	728	1
390892	2788	1
390892	2774	1
390892	2782	1
390892	51764	1
7709	1030	1
7706	23586	1
10370	665	-1
10371	8829	1
23683	9586	1
23683	90993	1
23683	3683	1
23683	64764	1
23683	3684	1
23683	1385	1
23683	5906	1
23683	5908	1
23683	466	1
23683	1388	1
23683	468	1
23683	1386	1
23683	148327	1
23683	84699	1
23683	3688	1
23683	3689	1
23683	10488	1
340529	9337	1
340529	29883	1
340529	255967	1
10376	998	1
134083	2788	1
134083	2774	1
134083	2782	1
134083	51764	1
10379	53342	1
10379	2353	-1
773	5582	1
773	5578	1
773	5579	1
54776	10627	-1
54776	58498	-1
54776	29895	-1
54776	93408	-1
54776	4633	-1
54776	103910	-1
54776	4636	-1
6405	8829	1
6404	6401	1
6404	6403	1
64101	84628	1
6423	7484	-1
6423	7483	-1
6423	7480	-1
6423	7482	-1
6423	7481	-1
6423	51384	-1
6423	80326	-1
6423	7855	-1
6423	7976	-1
6423	7473	-1
6423	8321	-1
6423	7472	-1
6423	89780	-1
6423	8322	-1
6423	7475	-1
6423	7474	-1
6423	7477	-1
6423	8325	-1
6423	7476	-1
6423	8326	-1
6423	7479	-1
6423	8323	-1
6423	7478	-1
6423	8324	-1
6423	54361	-1
6423	7471	-1
6423	81029	-1
6423	2535	-1
6423	11211	-1
6422	7484	-1
6422	7483	-1
6422	7480	-1
6422	7482	-1
6422	7481	-1
6422	51384	-1
6422	80326	-1
6422	7855	-1
6422	7976	-1
6422	7473	-1
6422	8321	-1
6422	7472	-1
6422	89780	-1
6422	8322	-1
6422	7475	-1
6422	7474	-1
6422	7477	-1
6422	8325	-1
6422	7476	-1
6422	8326	-1
6422	7479	-1
6422	8323	-1
6422	7478	-1
6422	8324	-1
6422	54361	-1
6422	7471	-1
6422	81029	-1
6422	2535	-1
6422	11211	-1
23678	4303	-1
23678	2309	-1
23678	100132074	-1
23678	2308	-1
6416	6300	1
6416	1432	1
6416	5599	1
6416	5600	1
6416	5601	1
6416	5602	1
6416	5603	1
10365	4842	1
10365	4843	1
10365	4846	1
64115	152404	1
23645	1965	-1
796	799	1
796	10266	1
796	10268	1
796	10267	1
796	10203	1
54798	122786	1
54798	79981	1
54798	4771	1
54798	23286	1
797	799	1
797	10266	1
797	10268	1
797	10267	1
797	10203	1
6425	7484	-1
6425	7483	-1
6425	7480	-1
6425	7482	-1
6425	7481	-1
6425	51384	-1
6425	80326	-1
6425	7855	-1
6425	7976	-1
6425	7473	-1
6425	8321	-1
6425	7472	-1
6425	89780	-1
6425	8322	-1
6425	7475	-1
6425	7474	-1
6425	7477	-1
6425	8325	-1
6425	7476	-1
6425	8326	-1
6425	7479	-1
6425	8323	-1
6425	7478	-1
6425	8324	-1
6425	54361	-1
6425	7471	-1
6425	81029	-1
6425	2535	-1
6425	11211	-1
6424	7484	-1
6424	7483	-1
6424	7480	-1
6424	7482	-1
6424	7481	-1
6424	51384	-1
6424	80326	-1
6424	7855	-1
6424	7976	-1
6424	7473	-1
6424	8321	-1
6424	7472	-1
6424	89780	-1
6424	8322	-1
6424	7475	-1
6424	7474	-1
6424	7477	-1
6424	8325	-1
6424	7476	-1
6424	8326	-1
6424	7479	-1
6424	8323	-1
6424	7478	-1
6424	8324	-1
6424	54361	-1
6424	7471	-1
6424	81029	-1
6424	2535	-1
6424	11211	-1
10335	3708	-1
10335	3709	-1
10335	3710	-1
64121	84335	1
64121	64223	1
64121	57521	1
64121	2475	1
64121	64798	1
5111	1019	-1
5111	595	-1
5111	894	-1
5111	896	-1
5111	1021	-1
64127	9474	1
64127	8767	1
64127	22861	1
64127	55054	1
64127	57506	1
64127	9140	1
23654	5880	-1
23654	5881	-1
23654	6237	-1
23654	5879	-1
5104	2147	-1
5104	5624	-1
10344	729230	1
10344	7852	1
10344	1230	1
10344	1524	1
10344	2833	1
10344	1237	1
10344	1236	1
10344	3579	1
10344	1235	1
10344	10803	1
10344	1234	1
10344	3577	1
10344	643	1
10344	1233	1
10344	1232	1
10344	2829	1
10344	10663	1
10344	2826	1
64135	57506	1
90423	55004	1
90423	389541	1
90423	8649	1
90423	10542	1
90423	28956	1
7786	5609	1
23624	5156	-1
23624	2264	-1
23624	2263	-1
23624	2261	-1
23624	1956	-1
23624	3480	-1
10319	3680	1
10319	3696	1
10319	3674	1
10319	3675	1
10319	3676	1
10319	3655	1
10319	3678	1
10319	3679	1
10319	22987	1
10319	22801	1
10319	3690	1
10319	3691	1
10319	3693	1
10319	9899	1
10319	3694	1
10319	3672	1
10319	3695	1
10319	3673	1
10319	960	1
10319	3685	1
10319	8516	1
10319	9900	1
10319	3688	1
10319	8515	1
10319	1605	1
10319	5747	1
6446	4303	-1
6446	2309	-1
6446	100132074	-1
6446	2308	-1
6446	3758	1
6446	23327	-1
6464	2885	1
6464	6654	1
6464	6655	1
6464	6714	1
162998	2788	1
162998	2774	1
162998	2782	1
162998	51764	1
10325	84335	1
10325	64223	1
10325	57521	1
10325	2475	1
10325	64798	1
6477	54205	1
6469	50937	1
6469	91653	1
6469	8643	1
6469	4036	1
6469	2619	1
6469	5727	1
5154	4233	1
5154	3480	1
5154	4804	1
5154	3815	1
5154	1436	1
5154	2324	1
5154	2322	1
5154	2321	1
5154	5159	1
5154	1956	1
5154	7010	1
5154	3791	1
5154	5156	1
5154	2066	1
5154	2264	1
5154	2065	1
5154	2263	1
5154	2064	1
5154	2261	1
5154	2260	1
5154	4914	1
5154	4915	1
5154	3643	1
5154	1969	1
5154	3645	1
5155	4233	1
5155	3480	1
5155	4804	1
5155	3815	1
5155	1436	1
5155	2324	1
5155	2322	1
5155	2321	1
5155	5159	1
5155	1956	1
5155	7010	1
5155	3791	1
5155	5156	1
5155	2066	1
5155	2264	1
5155	2065	1
5155	2263	1
5155	2064	1
5155	2261	1
5155	2260	1
5155	4914	1
5155	4915	1
5155	3643	1
5155	1969	1
5155	3645	1
5156	5781	1
5156	6654	1
5156	2885	1
5156	1399	1
5156	1398	1
5156	5335	1
5156	5336	1
5156	8503	1
5156	399694	1
5156	2549	1
5156	25759	1
5156	5295	1
5156	5296	1
5156	5330	1
5156	5331	1
5156	6464	1
5156	5332	1
5156	5290	1
5156	23236	1
5156	5291	1
5156	5293	1
5156	6655	1
5156	53358	1
5156	9846	1
5156	3667	1
5156	6714	1
5156	5747	1
118788	5295	1
118788	5296	1
118788	8503	1
118788	5290	1
118788	5291	1
118788	5293	1
84552	2932	-1
6494	5906	1
6494	5908	1
5163	5162	-1
5163	56288	1
5163	84612	1
5163	84552	1
5163	50855	1
5163	5160	-1
5163	5161	-1
5163	5590	1
5159	5781	1
5159	6654	1
5159	2885	1
5159	1399	1
5159	1398	1
5159	5335	1
5159	5336	1
5159	8503	1
5159	399694	1
5159	2549	1
5159	25759	1
5159	5295	1
5159	5296	1
5159	5330	1
5159	5331	1
5159	6464	1
5159	5332	1
5159	5290	1
5159	23236	1
5159	5291	1
5159	5293	1
5159	6655	1
5159	53358	1
5159	9846	1
5159	3667	1
5159	6714	1
5159	5747	1
5173	4985	1
5173	4986	1
5173	4987	1
5173	4988	1
5175	5175	1
5176	4040	-1
5176	4041	-1
5179	4985	1
5179	4986	1
5179	4987	1
5179	4988	1
5170	6199	1
5170	6198	1
5170	5584	1
5170	5585	1
5170	100533105	1
5170	5586	1
5170	3551	1
5170	23678	1
5170	5590	1
5170	1147	1
5170	29941	1
5170	10000	1
5170	10110	1
5170	207	1
5170	6446	1
5170	5578	1
5170	208	1
2909	387	-1
10297	50649	1
10297	221178	1
10297	6932	1
2906	775	1
2906	776	1
2906	8912	1
2906	8913	1
2906	8911	1
10298	5880	1
10298	5881	1
10298	9459	1
10298	5894	1
10298	8874	1
10298	5609	1
10298	85366	-1
10298	340156	-1
10298	6416	1
10298	3984	1
10298	3985	1
10298	5604	1
10298	91807	-1
10298	5879	1
10298	4638	-1
2905	775	1
2905	776	1
2905	8912	1
2905	8913	1
2905	8911	1
2904	775	1
2904	776	1
2904	8912	1
2904	8913	1
2904	8911	1
2903	775	1
2903	776	1
2903	8912	1
2903	8913	1
2903	8911	1
345456	60	1
345456	71	1
2902	775	1
2902	776	1
2902	8912	1
2902	8913	1
2902	8911	1
5196	729230	1
5196	7852	1
5196	1230	1
5196	2833	1
5196	1524	1
5196	1237	1
5196	1236	1
5196	3579	1
5196	1235	1
5196	10803	1
5196	1234	1
5196	3577	1
5196	643	1
5196	1233	1
5196	1232	1
5196	2829	1
5196	10663	1
5196	2826	1
5197	729230	1
5197	7852	1
5197	1230	1
5197	2833	1
5197	1524	1
5197	1237	1
5197	1236	1
5197	3579	1
5197	1235	1
5197	10803	1
5197	1234	1
5197	3577	1
5197	643	1
5197	1233	1
5197	1232	1
5197	2829	1
5197	10663	1
5197	2826	1
2911	7220	1
2911	2771	1
2911	2770	1
2911	2768	1
2911	2767	1
2911	2906	1
2911	10672	1
2911	2905	1
2911	2904	1
2911	2903	1
2911	2902	1
2911	2769	1
2911	9630	1
2911	5330	1
2911	5331	1
2911	5332	1
2911	2781	1
2911	23236	1
2911	2778	1
2911	2776	1
2911	2775	1
2911	116443	1
2911	2773	1
2911	116444	1
2919	729230	1
2919	7852	1
2919	1230	1
2919	1524	1
2919	2833	1
2919	1237	1
2919	3579	1
2919	1236	1
2919	1235	1
2919	3577	1
2919	10803	1
2919	1234	1
2919	643	1
2919	1233	1
2919	1232	1
2919	2829	1
2919	10663	1
2919	2826	1
2918	2771	1
2918	2793	1
2918	2770	1
2918	2792	1
2918	2791	1
2918	2790	1
2918	2768	1
2918	54331	1
2918	2788	1
2918	2787	1
2918	2786	1
2918	2785	1
2918	59345	1
2918	2784	1
2918	2783	1
2918	51764	1
2918	10672	1
2918	94235	1
2918	5330	1
2918	5331	1
2918	5332	1
2918	2782	1
2918	23236	1
2918	2778	1
2918	55970	1
2918	2775	1
2918	2773	1
2918	10681	1
2917	2771	1
2917	2793	1
2917	2770	1
2917	2792	1
2917	2791	1
2917	2790	1
2917	2768	1
2917	54331	1
2917	2788	1
2917	2787	1
2917	2786	1
2917	2785	1
2917	59345	1
2917	2784	1
2917	2783	1
2917	51764	1
2917	10672	1
2917	94235	1
2917	5330	1
2917	5331	1
2917	5332	1
2917	2782	1
2917	23236	1
2917	2778	1
2917	55970	1
2917	2775	1
2917	2773	1
2917	10681	1
2916	2768	1
2916	2778	1
2916	5330	1
2916	5331	1
2916	2775	1
2916	5332	1
2916	2773	1
2916	2771	1
2916	2770	1
2916	10672	1
2916	23236	1
2915	7220	1
2915	9630	1
2915	5330	1
2915	5331	1
2915	5332	1
2915	23236	1
2915	2768	1
2915	2767	1
2915	2778	1
2915	2776	1
2915	116443	1
2915	116444	1
2915	2906	1
2915	10672	1
2915	2905	1
2915	2904	1
2915	2903	1
2915	2902	1
2915	2769	1
2914	2771	1
2914	2793	1
2914	2770	1
2914	2792	1
2914	2791	1
2914	2790	1
2914	2768	1
2914	54331	1
2914	2788	1
2914	2787	1
2914	2786	1
2914	2785	1
2914	59345	1
2914	2784	1
2914	2783	1
2914	51764	1
2914	10672	1
2914	94235	1
2914	5330	1
2914	5331	1
2914	5332	1
2914	2782	1
2914	23236	1
2914	2778	1
2914	55970	1
2914	2775	1
2914	2773	1
2914	10681	1
2913	2771	1
2913	2793	1
2913	2770	1
2913	2792	1
2913	2791	1
2913	2790	1
2913	2768	1
2913	54331	1
2913	2788	1
2913	156	1
2913	2787	1
2913	157	1
2913	2786	1
2913	2785	1
2913	59345	1
2913	2784	1
2913	2783	1
2913	51764	1
2913	10672	1
2913	94235	1
2913	5330	1
2913	5331	1
2913	5332	1
2913	2782	1
2913	23236	1
2913	2778	1
2913	55970	1
2913	2775	1
2913	2773	1
2913	10681	1
2912	2771	1
2912	2793	1
2912	2770	1
2912	2792	1
2912	2791	1
2912	2790	1
2912	2768	1
2912	54331	1
2912	2788	1
2912	156	1
2912	2787	1
2912	157	1
2912	2786	1
2912	2785	1
2912	59345	1
2912	2784	1
2912	2783	1
2912	51764	1
2912	10672	1
2912	94235	1
2912	5330	1
2912	5331	1
2912	5332	1
2912	2782	1
2912	23236	1
2912	2778	1
2912	55970	1
2912	2775	1
2912	2773	1
2912	10681	1
23586	7186	1
23586	7189	1
23586	57506	1
2922	4829	1
2922	2925	1
2922	680	1
2921	729230	1
2921	7852	1
2921	1230	1
2921	1524	1
2921	2833	1
2921	1237	1
2921	3579	1
2921	1236	1
2921	1235	1
2921	3577	1
2921	10803	1
2921	1234	1
2921	643	1
2921	1233	1
2921	1232	1
2921	2829	1
2921	10663	1
2921	2826	1
2920	729230	1
2920	7852	1
2920	1230	1
2920	1524	1
2920	2833	1
2920	1237	1
2920	3579	1
2920	1236	1
2920	1235	1
2920	3577	1
2920	10803	1
2920	1234	1
2920	643	1
2920	1233	1
2920	1232	1
2920	2829	1
2920	10663	1
2920	2826	1
2925	9630	1
2925	2767	1
2925	2776	1
2925	2769	1
10282	9554	1
10282	6811	1
10282	9570	1
2932	8651	-1
2932	4772	-1
2932	8312	-1
2932	7248	1
2932	4773	-1
2932	8313	-1
2932	2892	-1
2932	2353	-1
2932	3486	-1
2932	2891	-1
2932	2890	-1
2932	3483	-1
2932	9021	-1
2932	595	-1
2932	4609	-1
2932	894	-1
2932	1499	-1
2932	3479	-1
2932	896	-1
2932	10297	-1
2932	3798	-1
2932	2904	-1
2932	3799	-1
2932	2903	-1
2932	9575	1
2932	3726	-1
2932	2998	-1
2932	2997	-1
2932	324	-1
2932	51256	1
2932	107080638	1
2932	2893	-1
2932	8835	-1
2932	1808	1
2932	4775	-1
2932	7249	1
2932	406	1
2932	3800	-1
2931	9575	1
2931	2893	-1
2931	2892	-1
2931	2891	-1
2931	2890	-1
2931	406	1
2931	3798	-1
2931	2904	-1
2931	3799	-1
2931	2903	-1
2931	3800	-1
27128	375	1
1613	441925	1
1613	8678	1
27121	4040	-1
27121	4041	-1
1612	441925	1
1612	8678	1
27123	4040	-1
27123	4041	-1
1616	4217	1
393046	2788	1
393046	2774	1
393046	2782	1
393046	51764	1
29760	5336	1
1634	7043	-1
1634	7040	-1
1634	7042	-1
27102	1965	1
27102	4780	1
1630	5335	1
1630	5336	1
1630	5747	1
27113	596	-1
27113	63970	1
27113	598	-1
27113	7157	1
1649	596	-1
1649	598	-1
1647	891	-1
1647	9133	-1
1647	85417	-1
1647	5111	1
1647	983	-1
1647	4216	1
125958	2788	1
125958	2774	1
125958	2782	1
125958	51764	1
1675	718	1
153129	55004	1
153129	389541	1
153129	8649	1
153129	10542	1
153129	28956	1
158326	8516	1
158326	3688	1
10411	22800	1
10411	6300	1
10411	5906	1
10411	5908	1
10411	1432	1
10411	5599	1
10411	83593	1
10411	6237	1
10411	5600	1
10411	5601	1
10411	5602	1
10411	5603	1
10413	7046	-1
10413	7048	-1
10413	8312	1
10413	8313	1
10413	4092	1
10413	85409	1
10413	6591	1
10413	174	1
10413	330	1
10413	374	1
10413	595	1
10413	332	1
10413	4609	1
10413	894	1
10413	896	1
10413	2246	1
10413	5054	1
10413	4087	-1
10413	4088	-1
10413	3398	1
10413	3397	1
10413	1490	1
10413	85407	1
10413	27113	1
10413	329	1
10413	6657	1
10413	3689	1
10413	2736	1
801	4893	1
801	3265	1
801	1262	-1
801	1260	-1
801	111	1
801	1259	-1
801	112	1
801	1258	-1
801	113	1
801	114	1
801	115	1
801	5137	1
801	5533	1
801	5534	1
801	4842	1
801	5535	1
801	814	1
801	4843	1
801	815	1
801	5834	1
801	816	1
801	91807	1
801	817	1
801	4846	1
801	5836	1
801	818	1
801	5837	1
801	5153	1
801	5530	1
801	5136	1
801	5532	1
801	57172	1
801	10645	1
801	57118	1
801	85366	1
801	107	1
801	340156	1
801	108	1
801	109	1
801	8536	1
801	5923	1
801	3845	1
801	5924	1
801	4638	1
801	196883	1
341568	2788	1
341568	2774	1
341568	2782	1
341568	51764	1
805	4893	1
805	3265	1
805	1262	-1
805	1260	-1
805	111	1
805	1259	-1
805	112	1
805	1258	-1
805	113	1
805	114	1
805	115	1
805	5137	1
805	5533	1
805	5534	1
805	4842	1
805	5535	1
805	814	1
805	4843	1
805	815	1
805	5834	1
805	816	1
805	91807	1
805	817	1
805	4846	1
805	5836	1
805	818	1
805	5837	1
805	5153	1
805	5530	1
805	5136	1
805	5532	1
805	57172	1
805	10645	1
805	57118	1
805	85366	1
805	107	1
805	340156	1
805	108	1
805	109	1
805	8536	1
805	5923	1
805	3845	1
805	5924	1
805	4638	1
805	196883	1
808	4893	1
808	3265	1
808	1262	-1
808	1260	-1
808	111	1
808	1259	-1
808	112	1
808	1258	-1
808	113	1
808	114	1
808	115	1
808	5137	1
808	5533	1
808	5534	1
808	4842	1
808	5535	1
808	814	1
808	4843	1
808	815	1
808	5834	1
808	816	1
808	91807	1
808	817	1
808	4846	1
808	5836	1
808	818	1
808	5837	1
808	5153	1
808	5530	1
808	5136	1
808	5532	1
808	57172	1
808	10645	1
808	57118	1
808	85366	1
808	107	1
808	340156	1
808	108	1
808	109	1
808	8536	1
808	5923	1
808	3845	1
808	5924	1
808	4638	1
808	196883	1
389541	64121	1
389541	10670	1
389541	58528	1
389541	10325	1
810	4893	1
810	3265	1
810	1262	-1
810	1260	-1
810	111	1
810	1259	-1
810	112	1
810	1258	-1
810	113	1
810	114	1
810	115	1
810	5137	1
810	5533	1
810	5534	1
810	4842	1
810	5535	1
810	814	1
810	4843	1
810	815	1
810	5834	1
810	816	1
810	91807	1
810	817	1
810	4846	1
810	5836	1
810	818	1
810	5837	1
810	5153	1
810	5530	1
810	5136	1
810	5532	1
810	57172	1
810	10645	1
810	57118	1
810	85366	1
810	107	1
810	340156	1
810	108	1
810	109	1
810	8536	1
810	5923	1
810	3845	1
810	5924	1
810	4638	1
810	196883	1
814	5140	-1
814	9586	1
814	5141	-1
814	5142	-1
814	5143	-1
814	5144	-1
814	1385	1
814	2033	1
814	111	-1
814	112	-1
814	113	-1
814	114	-1
814	115	-1
814	9759	-1
814	10891	1
814	5139	-1
814	10014	-1
814	4846	1
814	5594	1
814	5595	1
814	90993	1
814	64764	1
814	10846	-1
814	466	1
814	1388	1
814	1387	1
814	468	1
814	1386	1
814	148327	1
814	84699	1
814	107	-1
814	108	-1
814	109	-1
814	10488	1
814	196883	-1
815	5140	-1
815	9586	1
815	5141	-1
815	7442	1
815	5142	-1
815	5143	-1
815	5144	-1
815	1385	1
815	2033	1
815	59283	1
815	59285	1
815	59284	1
815	111	-1
815	112	-1
815	113	-1
815	114	-1
815	115	-1
815	995	-1
815	4842	1
815	5139	-1
815	2308	1
815	4846	1
815	5594	1
815	5595	1
815	90993	1
815	6324	1
815	64764	1
815	93589	1
815	2911	1
815	1388	1
815	1387	1
815	1386	1
815	148327	1
815	27091	1
815	2915	1
815	27092	1
815	196883	-1
815	5481	1
815	6331	1
815	6330	1
815	6332	1
815	2891	1
815	2890	1
815	291	1
815	292	1
815	293	1
815	775	1
815	776	1
815	778	1
815	779	1
815	7417	1
815	7416	1
815	7419	1
815	286151	-1
815	6262	1
815	9254	1
815	781	1
815	782	1
815	83447	1
815	10846	-1
815	783	1
815	784	1
815	55799	1
815	785	1
815	466	1
815	786	1
815	468	1
815	84699	1
815	107	-1
815	108	-1
815	109	-1
815	10488	1
815	10369	1
815	10368	1
816	5140	-1
816	9586	1
816	5141	-1
816	7442	1
816	5142	-1
816	5143	-1
816	5144	-1
816	1385	1
816	2033	1
816	59283	1
816	59285	1
816	59284	1
816	111	-1
816	112	-1
816	113	-1
816	114	-1
816	115	-1
816	995	-1
816	4842	1
816	5139	-1
816	2308	1
816	4846	1
816	5594	1
816	5595	1
816	90993	1
816	6324	1
816	64764	1
816	93589	1
816	2911	1
816	1388	1
816	1387	1
816	1386	1
816	148327	1
816	27091	1
816	2915	1
816	27092	1
816	196883	-1
816	5481	1
816	6331	1
816	6330	1
816	6332	1
816	2891	1
816	2890	1
816	291	1
816	292	1
816	293	1
816	775	1
816	776	1
816	778	1
816	779	1
816	7417	1
816	7416	1
816	7419	1
816	286151	-1
816	6262	1
816	9254	1
816	781	1
816	782	1
816	83447	1
816	10846	-1
816	783	1
816	784	1
816	55799	1
816	785	1
816	466	1
816	786	1
816	468	1
816	84699	1
816	107	-1
816	108	-1
816	109	-1
816	10488	1
816	10369	1
816	10368	1
817	5140	-1
817	9586	1
817	5141	-1
817	7442	1
817	5142	-1
817	5143	-1
817	5144	-1
817	1385	1
817	2033	1
817	59283	1
817	59285	1
817	59284	1
817	111	-1
817	112	-1
817	113	-1
817	114	-1
817	115	-1
817	995	-1
817	4842	1
817	5139	-1
817	2308	1
817	4846	1
817	5594	1
817	5595	1
817	90993	1
817	6324	1
817	64764	1
817	93589	1
817	2911	1
817	1388	1
817	1387	1
817	1386	1
817	148327	1
817	27091	1
817	2915	1
817	27092	1
817	196883	-1
817	5481	1
817	6331	1
817	6330	1
817	6332	1
817	2891	1
817	2890	1
817	291	1
817	292	1
817	293	1
817	775	1
817	776	1
817	778	1
817	779	1
817	7417	1
817	7416	1
817	7419	1
817	286151	-1
817	6262	1
817	9254	1
817	781	1
817	782	1
817	83447	1
817	10846	-1
817	783	1
817	784	1
817	55799	1
817	785	1
817	466	1
817	786	1
817	468	1
817	84699	1
817	107	-1
817	108	-1
817	109	-1
817	10488	1
817	10369	1
817	10368	1
818	5140	-1
818	9586	1
818	5141	-1
818	7442	1
818	5142	-1
818	5143	-1
818	5144	-1
818	1385	1
818	2033	1
818	59283	1
818	59285	1
818	59284	1
818	111	-1
818	112	-1
818	113	-1
818	114	-1
818	115	-1
818	995	-1
818	4842	1
818	5139	-1
818	2308	1
818	4846	1
818	5594	1
818	5595	1
818	90993	1
818	6324	1
818	64764	1
818	93589	1
818	2911	1
818	1388	1
818	1387	1
818	1386	1
818	148327	1
818	27091	1
818	2915	1
818	27092	1
818	196883	-1
818	5481	1
818	6331	1
818	6330	1
818	6332	1
818	2891	1
818	2890	1
818	291	1
818	292	1
818	293	1
818	775	1
818	776	1
818	778	1
818	779	1
818	7417	1
818	7416	1
818	7419	1
818	286151	-1
818	6262	1
818	9254	1
818	781	1
818	782	1
818	83447	1
818	10846	-1
818	783	1
818	784	1
818	55799	1
818	785	1
818	466	1
818	786	1
818	468	1
818	84699	1
818	107	-1
818	108	-1
818	109	-1
818	10488	1
818	10369	1
818	10368	1
823	100506742	1
823	3552	1
823	637	1
824	100506742	1
824	83660	-1
824	3552	1
824	637	1
824	7094	-1
10401	6773	-1
10401	6772	-1
10401	6775	-1
10401	6774	-1
10401	6777	-1
10401	6776	-1
10401	6778	-1
112268384	2788	1
112268384	2774	1
112268384	2782	1
112268384	51764	1
834	3553	1
834	90865	1
834	3606	1
834	79792	1
835	637	1
836	5058	1
836	5062	1
836	142	-1
836	6708	-1
836	143	-1
836	6709	-1
836	1676	-1
836	6788	1
836	4214	1
836	60	-1
836	71	-1
836	6789	1
836	10039	-1
836	10038	-1
837	79792	1
838	79792	1
839	84823	-1
839	4000	-1
839	4001	-1
839	60	-1
839	71	-1
840	143	-1
840	60	-1
840	71	-1
840	10039	-1
840	10038	-1
840	142	-1
841	3551	1
841	840	1
841	1147	1
841	1540	-1
841	834	1
841	8517	1
841	8737	-1
841	637	1
841	836	1
841	11035	-1
841	839	1
842	143	-1
842	840	1
842	836	1
842	10039	-1
842	839	1
842	10038	-1
842	142	-1
843	840	1
843	1147	1
843	3551	1
843	8517	1
843	637	1
843	836	1
846	2767	1
846	5330	1
846	2776	1
846	5331	1
846	5332	1
846	2773	1
846	2771	1
846	2770	1
846	23236	1
390538	2788	1
390538	2774	1
390538	2782	1
390538	51764	1
857	2534	1
858	2534	1
859	2534	1
6500	5187	-1
6500	4087	-1
6500	9134	-1
6500	8864	-1
6500	4088	-1
6500	8863	-1
6500	26271	-1
6500	1017	-1
6500	1028	-1
6500	1027	-1
6500	1026	-1
6500	898	-1
6500	286151	-1
860	4322	1
861	6097	1
867	5156	-1
867	2264	-1
867	2263	-1
867	2261	-1
867	1956	-1
867	3480	-1
868	64581	-1
868	2534	-1
868	6850	-1
868	5156	-1
868	7535	-1
868	2264	-1
868	2263	-1
868	93978	-1
868	2261	-1
868	3932	-1
868	1956	-1
868	3480	-1
6502	1017	-1
6502	1028	-1
6502	9134	-1
6502	1027	-1
6502	1026	-1
6502	898	-1
6502	10670	-1
6502	10325	-1
10499	9166	1
10499	5241	1
10499	162605	1
10499	3880	1
10499	3881	1
10499	3860	1
10499	3882	1
10499	390792	1
10499	353288	1
10499	25984	1
10499	3858	1
10499	3859	1
10499	54474	1
10499	596	1
10499	125115	1
10499	3872	1
10499	3875	1
10499	3857	1
10499	5914	1
10499	8688	1
10499	8689	1
10499	7039	1
10499	8687	1
10499	147183	1
10499	7031	1
10499	192666	1
10499	100653049	1
10499	3861	1
10499	3883	1
10499	3884	1
10499	342574	1
10499	3885	1
10499	1509	1
10499	3886	1
10499	3866	1
10499	3868	1
91807	10627	1
91807	58498	1
91807	29895	1
91807	140465	1
91807	93408	1
91807	10398	1
91807	4633	1
91807	4634	1
91807	4635	1
91807	103910	1
91807	4636	1
91807	4637	1
7852	2768	1
7852	9630	1
7852	2767	1
7852	3717	1
7852	3718	1
7852	2776	1
7852	2773	1
7852	2771	1
7852	2770	1
7852	2185	1
7852	10672	1
7852	2769	1
102724428	200186	-1
885	886	1
885	887	1
886	9630	1
886	683	1
886	2767	1
886	2776	1
886	952	1
886	2769	1
887	9630	1
887	2767	1
887	2776	1
887	2769	1
889	1499	1
7846	998	1
7849	7038	1
64218	5364	1
64218	5365	1
64218	23654	1
890	990	-1
890	1871	-1
890	1870	-1
890	1869	-1
890	4605	1
891	5347	1
891	286151	-1
894	5933	-1
894	5934	-1
894	5925	-1
896	5933	-1
896	5934	-1
896	5925	-1
54894	8321	-1
54894	8322	-1
54894	2535	-1
54894	8325	-1
54894	8326	-1
54894	8323	-1
54894	8324	-1
54894	7855	-1
54894	7976	-1
54894	11211	-1
898	25847	-1
898	51529	-1
898	64682	-1
898	8881	-1
898	8697	-1
898	10393	-1
898	29945	-1
898	29882	-1
898	246184	-1
898	1028	-1
898	1027	-1
898	996	-1
898	51434	-1
898	51433	-1
898	5933	-1
